locusId	sysName	desc	comb	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS04110	DZA65_RS04110	hypothetical protein	DZA65_RS04110 hypothetical protein	-0.104654865262761	-0.26663181293395	-0.167257365050441	-0.24334158290846	-0.172751614917291	0.295641268274515	0.315448067588873	0.0833254997423143	0.15376556631995	-0.00559564673975177	0.0300869344756182	-0.166891204422773	0.122427287449118	-0.251873910014728	0.107068428201083	0.0958158819444254	0.0518262882951096	0.449210282821639	-0.0117248051528804	0.0273608937598425	0.0684355646179458	-0.0395460121734087	-0.22485108268016	-0.300856667830258	0.00118928283502917	0.153974379904117	0.164886265890776	-0.190143957910713	-0.0306434733741194	-0.0657494477023948	0.0360439011733749	-0.129929173875426	-0.109446017603861	0.0584982274620227	0.235985734441671	-0.0170631591104382
DZA65_RS04115	DZA65_RS04115	DUF2586 domain-containing protein	DZA65_RS04115 DUF2586 domain-containing protein	-0.0876118780891297	0.115594375573289	0.118318993873767	-0.025735277734232	-0.0655758459857285	-0.0587463872585794	-0.112706330550174	-0.173077906864525	-0.384504740020657	-0.284735739572112	-0.28776275250482	0.00993791159525359	0.0352007437034167	-0.169021639182465	-0.028515784791287	-0.0865351130902627	-0.0894861674657284	0.080176660077059	-0.0286109912599148	-0.109261183116458	-0.207865265445404	0.100818343363479	0.0714758477341413	-0.0529641592489463	-0.161395426870835	-0.0972257643011826	-0.220679122909705	-0.0439044655499066	-0.233941718823428	-0.198369071125791	0.129629772553448	-0.340433187223494	-0.0779927792599113	-0.0954637512116205	0.00041109905891612	-0.0550683301556398
DZA65_RS04120	DZA65_RS04120	DUF2597 family protein	DZA65_RS04120 DUF2597 family protein	-0.280853384248979	-0.134895011233469	-0.130426677693434	-0.062275893058149	0.0716948331563578	-0.309266604330261	0.192698630085385	0.147094126304946	-0.0599363983523979	0.110387692827278	0.266024006077609	0.162912216104344	0.169707924665311	-0.0613701967229844	-0.0551555675900618	0.120020928266243	0.115976154761839	0.0575735973773202	0.0619164406515924	0.00183309992799607	0.0339210094061796	0.299082575607915	0.246999073514146	0.0283044462642768	0.00844342266804077	0.173321872572282	0.0600035366785151	-0.00698886163383228	0.0720261168221421	-0.0709918131590972	-0.175780938712802	0.00676259430408011	0.0333560522134557	0.135236775623914	0.340820775992563	0.315520252686309
DZA65_RS04130	DZA65_RS04130	M15 family metallopeptidase	DZA65_RS04130 M15 family metallopeptidase	0.0568999037981079	-0.0212775583118298	-0.0117390591980048	-0.311400148161985	0.0992790539966444	-0.0572899283970598	-0.258951308415067	0.153431983250318	-0.0348820539875007	-0.0680691357391423	-0.153403487716502	0.267345391465028	0.0298404920498653	-0.1719564641497	-0.25546319217014	0.243825331675982	-0.135644112649878	-0.0516376218868174	-0.120508669855682	-0.0335001478729459	0.131614739288508	0.131209790724881	-0.166160681920525	0.175957637513077	-0.338678183635768	-0.0828368304972699	0.0539996264943433	-0.278695573383444	-0.0243723087964982	-0.0501978257891387	-0.176274536316559	-0.353076754441372	-0.103924295705891	-0.265887663283368	-0.201741487236432	-0.388397716978761
DZA65_RS04135	DZA65_RS04135	hypothetical protein	DZA65_RS04135 hypothetical protein	0.0234093147562859	-0.0920831170529237	-0.291203599190775	-0.341383618083574	-0.021827737656708	-0.0767193346122717	-0.160969098356629	-0.0779934239115836	-0.158588813477103	0.108809210158138	-0.0457472525832071	-0.0915596316666192	-0.484145565531484	0.161882993218648	-0.0726130045234266	-0.10793316950181	-0.104350307312122	-0.120292590160026	0.292436569245124	-0.239445388386956	-0.310230024611619	0.443691022719525	0.217520432430191	-0.213148728537106	-0.204424573653754	0.316309512471806	0.0719104219371446	-0.301036895724663	0.144360535524645	-0.216017453115601	-0.215506379271237	-0.256786787050091	0.0275219980357813	-0.193547475385826	-0.147659697743674	0.00260767864029843
DZA65_RS04145	DZA65_RS04145	hypothetical protein	DZA65_RS04145 hypothetical protein	-0.339545738277785	0.243023155189519	0.338231698579406	0.437170666267719	-0.0022465544141923	-0.111063295376675	-0.225485136755646	0.125229321580565	0.0488934344334744	-0.0959644484979087	-0.182507935688133	-0.340093719680247	-0.144955192947186	-0.418649465921926	-0.000215057951055031	0.104865613888919	0.208212780546095	-0.112299378442564	0.13669507223889	0.360509403054766	-0.20803585836503	0.0109766800620572	-0.326875483095158	-0.282853140985443	-0.0852935514515006	0.287290898137637	0.149026212887266	-0.137818042399767	-0.538995311884236	-0.083699031699209	-0.23850273547452	-0.31251666778613	-0.0584323595981182	-0.109866265025152	0.179044429455488	-0.186530725554699
DZA65_RS04155	DZA65_RS04155	phage tail tape measure protein	DZA65_RS04155 phage tail tape measure protein	0.144023390264783	-0.0232381648405884	0.00687440230180925	-0.00578972535212674	-0.0680434220173609	-0.0386305578475183	-0.00674758199711634	0.0322841498282308	0.0492643520755551	0.0717259398108917	-0.0112537276582511	-0.033980220806218	-0.0731200053160934	-0.089978870744147	-0.0372893512725518	0.182462739316975	0.0198053335098664	0.060353917123963	-0.0762434304734171	-0.100965846641009	0.0652544627434383	0.108316851935378	0.12930364316998	0.038699071106481	0.0727386371820947	0.173349819661294	-0.0227833410981509	0.0864032289755112	0.0874423090708687	0.116201378276144	0.0420868233382028	0.0560776372248248	0.0116183663796827	0.0137972497725396	0.0669188793809452	-0.0162250012977834
DZA65_RS04160	DZA65_RS04160	DUF2590 family protein	DZA65_RS04160 DUF2590 family protein	0.271910923238814	-0.324165339941089	-0.549336919919819	-0.152663645418023	0.125277847317266	-0.179868247203791	-0.135119743421804	0.0887376685445002	-0.0483918217603296	-0.250622893971458	-0.859833634218975	0.0370442298082286	-0.0832700496633549	-0.116672319654095	-0.317326258569888	0.247455920990677	0.451302515530364	0.32459766998342	-0.340249323480571	0.132184524569387	0.348979490562377	-0.0189745473235402	0.323818668938931	-0.189357232789864	-0.142183975296265	0.407873278849853	0.501169069746583	0.404990284311842	-0.541605267037377	0.140581196918634	-0.305670543763535	0.816252564060615	0.695990856905211	0.107756597347545	-0.117966536395967	-0.678789467616641
DZA65_RS04165	DZA65_RS04165	hypothetical protein	DZA65_RS04165 hypothetical protein	0.0525940931311593	0.110983166703876	-0.0932602328589225	-0.0543628916668945	-0.108362757807761	-0.0575915118352055	0.0209246574992045	-0.100832919967487	0.0980568556210948	-0.0394405342946864	-0.096645616683112	0.0173655272225867	-0.0837250995013197	-0.203144106271257	-0.0660870231401302	0.0300782556811647	-0.131238112454467	-0.0758059402427068	-0.0355301248667791	-0.00789811555066122	-0.0143116308568731	0.0363728273037429	0.0610526190774521	-0.02856633286934	0.0375178184855766	-0.0798721447134298	-0.228112102665349	0.132444781257808	-0.0200143194402245	0.0368001606611983	-0.0130182443936611	-0.138980209519897	0.0906361584598565	-0.0604421874062535	0.0374575476715442	-0.0432841934921635
DZA65_RS04170	DZA65_RS04170	hypothetical protein	DZA65_RS04170 hypothetical protein	-0.178962310708124	-0.134658966006758	0.00748503544180468	0.0674794719901451	0.152039980114586	-0.0613316873940972	0.0890984622688833	-0.0884026279126046	-0.0849036327852346	-0.206640124381043	-0.297222710646764	-0.0733957063916093	0.0793080705933331	0.0730088024490633	0.0222860040584486	-0.0548786331873855	-0.102748924429109	-0.19273473320671	-0.0469866741785974	-0.128603771923618	-0.0832828572813655	-0.0203204949223346	-0.194557172477255	-0.189439595805463	-0.252126003920962	-0.162513370989763	-0.382513601046806	-0.00708758488988215	0.0107490372768495	-0.00791388103032098	0.0754278347029098	0.0591996171975162	0.0623726844480317	-0.129192006782419	-0.0935776833610427	0.00582378323976496
DZA65_RS04175	DZA65_RS04175	tail protein	DZA65_RS04175 tail protein	0.00290643101871213	-0.0431885207109147	-0.0326951687300849	0.0170220439157649	-0.0521505387643537	-0.0633572742499953	-0.0552931327559277	0.0064872830697168	-0.0496599120016188	0.0879588208693013	-0.0253766015997118	0.00352541867574896	-0.00684442956632292	-0.112404925942818	-0.0604369823886405	0.00955149569225089	0.0966602012968054	-0.0478581520618007	0.0312283088237072	-0.0644444428912875	0.0397625848661196	0.049329044333309	0.0939009670522749	0.12275751528642	0.00954677249117009	-0.0323873856648386	0.0974999437421401	-0.0835972788231376	-0.0234483969326884	-0.0634645778719507	-0.0440857129327636	-0.0732495714463581	0.0389862792650877	-0.00151137120877132	-0.0168016218420874	-0.0046343082683693
DZA65_RS04180	DZA65_RS04180	tail fiber assembly protein	DZA65_RS04180 tail fiber assembly protein	0.0784389167586146	-0.0279921674226947	0.0265075457066445	-0.164032915923321	0.0718662947004958	-0.0124401681632329	0.0607897210385636	0.0847293938851675	0.161746781129111	0.042962083778507	-0.111617461998518	0.0395158614823745	0.0157331043069021	0.108157748318021	0.00519741312285371	-0.0686460981179319	0.0205742501558884	0.0703601094925561	-0.00169408156529571	0.114863000562977	0.0383230787654436	0.19557224599607	0.0197806407414342	0.0893198487661528	-0.0309451726934814	-0.195563524979594	-0.00314162504732418	0.117476192106384	0.0134316882582139	0.0317718439204138	0.116472697621795	-0.111228711019663	0.0145239469937719	-0.00374717358475851	0.00436720832970394	0.00214786690595092
DZA65_RS04185	DZA65_RS04185	hypothetical protein	DZA65_RS04185 hypothetical protein	0.0847817470025309	0.0185773791625439	-0.000664305409096955	-0.00254953301147987	0.0828904657858269	0.0585493016877308	-0.000315392941114712	-0.110281989369451	-0.00879548626641113	-0.148087703681207	0.174871246984733	-0.0334165954903928	0.286216621761122	-0.00566949751889567	-0.0276126177733707	0.0728943461459868	-0.0537734371569821	0.10889807618699	0.0292139700379719	-0.112719271509042	-0.173662672576086	-0.0370879700063595	-0.0456357254874007	0.0249976541800467	-0.178379045637322	-0.163854463261065	-0.0340669283000044	-0.0793195869182233	-0.152102653247824	-0.162884209110368	-0.138305002607895	0.0760653336223964	-0.242061837771009	-0.0503305231556159	-0.0508513059440836	-0.162956771799319
DZA65_RS04190	DZA65_RS04190	hypothetical protein	DZA65_RS04190 hypothetical protein	0.0266255766023722	0.164030650874125	0.178663728067081	0.14616352512405	-0.0108655190635232	-0.213696589329962	-0.136288674964473	-0.285383058986385	0.101678413159937	-0.145340745301737	-0.112659249670088	-0.0886605072909256	0.133980415780443	-0.0537006841470028	-0.00865475819359285	-0.122383727823568	-0.17217413388182	0.0358576361686855	-0.20715242392493	-0.232498394129127	0.161343151979147	-0.265786781615473	-0.115618856282385	-0.00646286928275686	-0.304305670372384	-0.244578144281659	-0.0354939649817042	0.149819104535168	0.0729651803033882	0.181127152030582	0.100954402276484	-0.0305106875032852	0.381851795290064	0.0122233548942832	0.190442825106307	-0.196925893165928
DZA65_RS04195	DZA65_RS04195	hypothetical protein	DZA65_RS04195 hypothetical protein	0.0236204469018242	-0.00348254087033922	-0.0388981118117089	-0.0347924521872659	-0.0722448163391614	0.0699637979064995	0.178484592669494	-0.0540307026831973	0.124687552168139	-0.0287487093088487	0.0379285373439052	0.02631630304846	-0.114649762392977	-0.0840837686062721	0.056169763143665	0.0658822482962114	-0.144542812100651	0.0559645026755089	0.00537719301795797	-0.0220879028301855	-0.0270483201642117	0.00739600951720987	0.00313647323992511	-0.0907984124919559	0.0113691237395579	0.104462348416361	-0.0810539160218809	0.0648904029569146	0.0367617885711002	-0.0807396348381093	-0.0445642253497605	0.0600099965656133	0.0239750604472049	-0.0468699650818099	0.0119206977652395	-0.00297378229677414
DZA65_RS04205	DZA65_RS04205	zinc ribbon domain-containing protein	DZA65_RS04205 zinc ribbon domain-containing protein	0.215689985825152	0.0821170519888055	0.176629108143087	0.108690326885697	0.0178410650920686	0.101023471943004	0.128857545498622	0.270217818062026	0.328895542842144	0.0504172048978048	0.210494579821472	0.19379334956449	0.295561739680225	0.133713843862618	0.280239100550937	0.410828460501719	0.0115121640273591	0.033082888936539	0.134704250890383	-0.0646484444238602	0.310225091666213	0.0161754190549859	0.321474471945213	0.0017031504870525	0.17549075929178	0.396094747866981	-0.014703071639773	-0.0620818840109985	0.00788353551320098	0.23246574068123	0.266629654709065	0.122126919450415	0.03387720136348	0.135370146467901	0.0940257460942817	-0.113196317561326
DZA65_RS04215	DZA65_RS04215	SsrA-binding protein SmpB	DZA65_RS04215 SsrA-binding protein SmpB	-0.192024626870782	-0.64874356489895	-0.620548019719553	0.524814342168783	0.658776417562147	0.202213282378943	-0.544444632779486	-0.28300834378555	-0.183241891078918	-0.43637174689755	-0.924971585064975	0.0591423059246786	-1.02928091057769	-0.684224396321026	-0.562790381673462	-0.378627062369935	-0.646190133160048	-0.790017261929837	-0.917092519546906	-0.467773732066122	-0.625689910011633	-1.08959869226098	-0.915106089481116	-0.541973789255844	-0.654396764687584	-0.360337786638553	-0.0935460651679186	-0.515199525799606	-0.724378154457503	-0.302770998572289	-0.827999214534021	-0.43241962782526	-0.681202826574201	-0.318855096010332	-0.53247720871967	-0.252105801663201
DZA65_RS04220	DZA65_RS04220	type II toxin-antitoxin system RatA family toxin	DZA65_RS04220 type II toxin-antitoxin system RatA family toxin	-0.646820035299241	-0.880384034948518	-0.820584739756905	-0.0780448324328601	-0.393327039536713	-0.0312879942657938	-0.313160269934336	0.190730394871186	-0.0967543105363337	-0.43818260760209	-0.461976596882924	-0.00520626828139081	-0.00200877774820074	-0.174699729863614	-0.264954804950867	-0.368079499903179	-0.219760441342147	-0.267148592640955	0.0884049377355807	-0.0178163714062549	-0.0735853037502013	-0.201135994611595	-0.123608669566544	0.261603930933791	-0.135342704225785	0.0134745021816398	-0.3244180325925	-0.611260170657585	-0.196454219555716	-0.737753263614268	0.13519576665641	0.136622217398128	-0.130853662667292	0.316284760114523	0.413489046637626	0.404640646465486
DZA65_RS04225	DZA65_RS04225	RnfH family protein	DZA65_RS04225 RnfH family protein	-0.52315101291452	-0.363639654069814	-0.346863156097915	-0.167488790737104	-0.37647611506642	-0.452012734476796	-0.370416315368272	0.117402467422192	-0.0188086564622818	0.0652936776961213	0.00933432874129725	0.158267698235613	-0.2033159330144	0.00730431206991666	-0.297855590217508	0.0450398420990142	0.298508522271798	-0.191737161406733	0.029779623453052	0.263244737884324	0.333872898468192	-0.361837407706896	-0.151004640593696	-0.0530486216558645	0.343462220598066	0.337708621516051	0.603175571901281	0.0707278532884337	-0.0211862315245417	0.0184005143189572	-0.170320180431452	-0.426574938439837	-0.493489927157619	-0.0156728357279696	-0.0374253965671143	-0.18924638218433
DZA65_RS04230	DZA65_RS04230	outer membrane protein assembly factor BamE	DZA65_RS04230 outer membrane protein assembly factor BamE	-0.385464492160555	0.0607816329330089	-0.0834660161108917	0.41435768105932	0.346821260717202	0.454934205106083	-0.436054874609405	-0.826160456461297	-0.705765978317302	-1.21939872452845	-1.84729784092306	-0.782103065327604	-0.555853551329351	-1.38922194077517	-0.765956026151569	-1.37954814328262	-1.24146661656061	-0.957692866830827	-1.18628542938858	-1.09405155709921	-1.13505916718901	-1.60291490873527	-1.36082685832228	-1.02803725260857	-0.776342909076122	-1.36391460277613	-0.91753705229511	-0.349059471546991	-0.020298315394943	0.160702946213772	-0.751243782725786	-0.621969554534747	-0.584964780798055	-0.339259397211188	-0.067749191579981	-0.715596911500163
DZA65_RS04235	DZA65_RS04235	DNA repair protein RecN	DZA65_RS04235 DNA repair protein RecN	-0.0520869283742265	-0.278768506049353	-0.172625497869011	-0.19592991014779	-0.0714267509009607	-0.1565353742621	0.0464704003380417	-0.0876338971016796	-0.0693230119907297	-0.120492396082171	-0.193740085579047	-0.0761478938228003	-0.2100138763405	-0.0796014520374624	0.0349698198720555	-0.0318502687311428	-0.0802668362228939	-0.25502778616759	-0.0213330969545307	-0.186935089953223	-0.210172283427022	-0.065447006528951	-0.126142725452803	-0.141403053512197	-0.161457380126843	-0.0661380457995734	0.201149749065317	-0.165525931345473	-0.136197224491652	-0.13754676858978	-0.120612991354937	-0.389371263254472	-0.0990366616119509	-0.0367138579682789	-0.237274892310693	-0.0398652335708982
DZA65_RS04255	DZA65_RS04255	divalent metal cation transporter	DZA65_RS04255 divalent metal cation transporter	-0.226977751066072	-0.145774730353076	-0.00880745627709423	-0.153622616341789	-0.338362732113499	-0.235532807784756	-1.99161704258812	-2.32778772415007	-2.13022174795932	0.00569234538808738	-0.156691224584787	0.0138007594800272	-0.0567891151046094	-0.184357854187334	-0.0862510637936462	-0.00407579637601674	-0.0507876218838177	0.194254424064406	0.0251421171860116	-0.143428493970743	-0.186666336050456	0.0546034775610807	0.0686866361826129	0.0498854276704815	-0.256926191910982	-0.168119090193854	-0.0399180965329775	-0.0850438256609667	-0.0441281617001918	-0.205105017704385	-0.152152620938603	-0.195886354823888	-0.240852418230625	-0.134899978371894	-0.180349392617334	-0.17510797278604
