"X","Dickeya_dadantii_3937","Dickeya_dianthicola_67_19","Dickeya_dianthicola_ME23","Pectobacterium_carotovorum_WPP14","Dda3937_locus","DdiaME23_locus","Ddia6719_locus","PcWPP14_locus"
"group_00330","WP_013316889.1","WP_192990632.1","WP_024105009.1","WP_010303056.1","DDA3937_RS05815","DZA65_RS06190","HGI48_RS05865","HER17_RS15670"
"group_00331","WP_013317701.1","WP_192991141.1","WP_024105692.1","WP_010308109.1","DDA3937_RS09580","DZA65_RS09905","HGI48_RS09595","HER17_RS12370"
"group_00332","WP_033111485.1","WP_192989791.1","WP_103415854.1","WP_010298180.1","DDA3937_RS00195","DZA65_RS22135","HGI48_RS21165","HER17_RS21370"
"group_00333","WP_013318107.1","WP_192991479.1","WP_024106093.1","WP_161502473.1","DDA3937_RS11560","DZA65_RS12100","HGI48_RS11615","HER17_RS10150"
"group_00334","WP_013318398.1","WP_192988770.1","WP_024106347.1","WP_010307829.1","DDA3937_RS12930","DZA65_RS13465","HGI48_RS13005","HER17_RS12045"
"group_00335","WP_013316327.1","WP_192990282.1","WP_024104598.1","WP_010300018.1","DDA3937_RS03100","DZA65_RS03270","HGI48_RS03275","HER17_RS18175"
"group_00336","WP_013317695.1","WP_192991137.1","WP_024108715.1","WP_039489898.1","DDA3937_RS09540","DZA65_RS09865","HGI48_RS09555","HER17_RS12425"
"group_00337","WP_033111486.1","WP_192989790.1","WP_024104032.1","WP_010298182.1","DDA3937_RS00200","DZA65_RS22130","HGI48_RS21160","HER17_RS21365"
"group_00338","WP_013318984.1","WP_192989142.1","WP_024106871.1","WP_010301150.1","DDA3937_RS15625","DZA65_RS16800","HGI48_RS15720","HER17_RS05940"
"group_00339","WP_013319726.1","WP_192989590.1","WP_024107545.1","WP_010297021.1","DDA3937_RS19405","DZA65_RS20615","HGI48_RS19525","HER17_RS01955"
"group_00340","WP_013317903.1","WP_192991281.1","WP_024108764.1","WP_180890190.1","DDA3937_RS10565","DZA65_RS11045","HGI48_RS10565","HER17_RS10840"
"group_00341","WP_013319665.1","WP_192989565.1","WP_024107485.1","WP_010295538.1","DDA3937_RS19015","DZA65_RS20220","HGI48_RS19100","HER17_RS02340"
"group_00342","WP_013316253.1","WP_192990205.1","WP_024108197.1","WP_010301519.1","DDA3937_RS02705","DZA65_RS02835","HGI48_RS02680","HER17_RS18850"
"group_00343","WP_013319712.1","WP_024110265.1","WP_024107529.1","WP_010296986.1","DDA3937_RS19345","DZA65_RS20565","HGI48_RS19445","HER17_RS02005"
"group_00344","WP_013317750.1","WP_192991177.1","WP_024105740.1","WP_010307088.1","DDA3937_RS09840","DZA65_RS10180","HGI48_RS09850","HER17_RS12100"
"group_00345","WP_013316618.1","WP_192990453.1","WP_024104757.1","WP_010301394.1","DDA3937_RS04480","DZA65_RS04355","HGI48_RS04440","HER17_RS17180"
"group_00346","WP_013319552.1","WP_192989480.1","WP_024107354.1","WP_010300532.1","DDA3937_RS18460","DZA65_RS19530","HGI48_RS18390","HER17_RS02745"
"group_00347","WP_013319899.1","WP_192989977.1","WP_024107697.1","WP_010298649.1","DDA3937_RS20320","DZA65_RS00965","HGI48_RS00905","HER17_RS20600"
"group_00348","WP_013319877.1","WP_192989695.1","WP_024107674.1","WP_010294675.1","DDA3937_RS20170","DZA65_RS21350","HGI48_RS20310","HER17_RS01060"
"group_00349","WP_033111590.1","WP_192990298.1","WP_024104628.1","WP_010308226.1","DDA3937_RS03235","DZA65_RS03430","HGI48_RS03385","HER17_RS18035"
"group_00350","WP_013316631.1","WP_192990460.1","WP_024108313.1","WP_010305867.1","DDA3937_RS04540","DZA65_RS04420","HGI48_RS04500","HER17_RS17120"
"group_00351","WP_013315801.1","WP_192989763.1","WP_024104074.1","WP_010296854.1","DDA3937_RS00460","DZA65_RS21920","HGI48_RS20925","HER17_RS00220"
"group_00352","WP_013319250.1","WP_192989296.1","WP_024107093.1","WP_010305827.1","DDA3937_RS17005","DZA65_RS18135","HGI48_RS17060","HER17_RS04125"
"group_00353","WP_013319808.1","WP_192989651.1","WP_024107613.1","WP_039541736.1","DDA3937_RS19810","DZA65_RS21015","HGI48_RS19970","HER17_RS01430"
"group_00354","WP_013317696.1","WP_192991138.1","WP_024105687.1","WP_010306387.1","DDA3937_RS09545","DZA65_RS09870","HGI48_RS09560","HER17_RS12415"
"group_00355","WP_013317599.1","WP_192991085.1","WP_024105608.1","WP_039472895.1","DDA3937_RS09130","DZA65_RS09470","HGI48_RS09170","HER17_RS11570"
"group_00356","WP_013319770.1","WP_192989620.1","WP_024107582.1","WP_039508572.1","DDA3937_RS19610","DZA65_RS20830","HGI48_RS19740","HER17_RS01710"
"group_00357","WP_013317954.1","WP_192991311.1","WP_024105943.1","WP_029367831.1","DDA3937_RS10820","DZA65_RS11245","HGI48_RS10775","HER17_RS13215"
"group_00358","WP_013319016.1","WP_192989158.1","WP_024106898.1","WP_010302511.1","DDA3937_RS15770","DZA65_RS16935","HGI48_RS15855","HER17_RS05775"
"group_00359","WP_013320058.1","WP_192989883.1","WP_024109355.1","WP_010296560.1","DDA3937_RS21100","DZA65_RS00180","HGI48_RS00160","HER17_RS21180"
"group_00360","WP_013316998.1","WP_192990693.1","WP_024108495.1","WP_180890007.1","DDA3937_RS06355","DZA65_RS06745","HGI48_RS06400","HER17_RS15060"
"group_00361","WP_013319299.1","WP_192989328.1","WP_024109173.1","WP_010294963.1","DDA3937_RS17240","DZA65_RS18385","HGI48_RS17295","HER17_RS03880"
"group_00362","WP_013318455.1","WP_024106399.1","WP_024106399.1","WP_010297172.1","DDA3937_RS13220","DZA65_RS13755","HGI48_RS13280","HER17_RS08550"
"group_00363","WP_013320103.1","WP_192989859.1","WP_024107880.1","WP_010281240.1","DDA3937_RS21305","DZA65_RS22700","HGI48_RS21715","HER17_RS21830"
"group_00364","WP_013318247.1","WP_192988683.1","WP_024106218.1","WP_010295955.1","DDA3937_RS12220","DZA65_RS12750","HGI48_RS12310","HER17_RS09730"
"group_00365","WP_013318271.1","WP_192991485.1","WP_024106241.1","WP_039471749.1","DDA3937_RS12340","DZA65_RS12865","HGI48_RS12420","HER17_RS09590"
"group_00366","WP_071604526.1","WP_024105711.1","WP_024105711.1","WP_010277167.1","DDA3937_RS09685","DZA65_RS10005","HGI48_RS09695","HER17_RS12275"
"group_00367","WP_013318183.1","WP_192988638.1","WP_024106160.1","WP_010308795.1","DDA3937_RS11920","DZA65_RS12460","HGI48_RS12010","HER17_RS09780"
"group_00368","WP_013316858.1","WP_192990620.1","WP_024104982.1","WP_180890017.1","DDA3937_RS05660","DZA65_RS06030","HGI48_RS05705","HER17_RS15830"
"group_00369","WP_013319674.1","WP_192989573.1","WP_024109254.1","WP_010309257.1","DDA3937_RS19060","DZA65_RS20270","HGI48_RS19150","HER17_RS02290"
"group_00370","WP_013319492.1","WP_192989443.1","WP_024107304.1","WP_010299733.1","DDA3937_RS18170","DZA65_RS19270","HGI48_RS18120","HER17_RS03015"
"group_00371","WP_013317700.1","WP_192991465.1","WP_024105691.1","WP_080726782.1","DDA3937_RS09575","DZA65_RS09900","HGI48_RS09590","HER17_RS12375"
"group_00372","WP_013318488.1","WP_192988822.1","WP_024106463.1","WP_010310205.1","DDA3937_RS13365","DZA65_RS13895","HGI48_RS13410","HER17_RS08280"
"group_00373","WP_013318791.1","WP_192988986.1","WP_024106669.1","WP_010303083.1","DDA3937_RS14710","DZA65_RS15595","HGI48_RS14650","HER17_RS19015"
"group_00374","WP_013317509.1","WP_192991033.1","WP_103415960.1","WP_180889996.1","DDA3937_RS08710","DZA65_RS09110","HGI48_RS08805","HER17_RS13305"
"group_00375","WP_013316196.1","WP_192990168.1","WP_024104426.1","WP_039507387.1","DDA3937_RS02445","DZA65_RS02505","HGI48_RS02400","HER17_RS19065"
"group_00376","WP_013318315.1","WP_192988724.1","WP_024109969.1","WP_010302316.1","DDA3937_RS12550","DZA65_RS13055","HGI48_RS12605","HER17_RS09320"
"group_00377","WP_013316585.1","WP_192990437.1","WP_024108304.1","WP_010302006.1","DDA3937_RS04325","DZA65_RS04235","HGI48_RS04320","HER17_RS17420"
"group_00378","WP_013318941.1","WP_192989116.1","WP_024109083.1","WP_010302799.1","DDA3937_RS15415","DZA65_RS16605","HGI48_RS15530","HER17_RS06160"
"group_00379","WP_013316072.1","WP_192990081.1","WP_103415808.1","WP_010308667.1","DDA3937_RS01860","DZA65_RS01860","HGI48_RS01805","HER17_RS19620"
"group_00380","WP_033111568.1","WP_192990152.1","WP_024104410.1","WP_010296218.1","DDA3937_RS02350","DZA65_RS02415","HGI48_RS02305","HER17_RS19225"
"group_00381","WP_013317004.1","WP_192990698.1","WP_024108498.1","WP_039535901.1","DDA3937_RS06385","DZA65_RS06775","HGI48_RS06430","HER17_RS15030"
"group_00382","WP_033111601.1","WP_192990330.1","WP_103415932.1","WP_039541625.1","DDA3937_RS03500","DZA65_RS03720","HGI48_RS03600","HER17_RS01855"
"group_00383","WP_013318034.1","WP_192988543.1","WP_024106009.1","WP_039473353.1","DDA3937_RS11175","DZA65_RS11545","HGI48_RS11200","HER17_RS11210"
"group_00384","WP_013315798.1","WP_161132060.1","WP_024104071.1","WP_039475298.1","DDA3937_RS00445","DZA65_RS21935","HGI48_RS20950","HER17_RS00200"
"group_00385","WP_013319586.1","WP_192989497.1","WP_103415651.1","WP_010295448.1","DDA3937_RS18625","DZA65_RS19695","HGI48_RS18560","HER17_RS02570"
"group_00386","WP_013319441.1","WP_192989415.1","WP_024109195.1","WP_010306323.1","DDA3937_RS17920","DZA65_RS18995","HGI48_RS17845","HER17_RS03295"
"group_00387","WP_033111570.1","WP_192990155.1","WP_024104413.1","WP_010296226.1","DDA3937_RS02365","DZA65_RS02430","HGI48_RS02320","HER17_RS19210"
"group_00388","WP_013319093.1","WP_192989201.1","WP_024106963.1","WP_010308361.1","DDA3937_RS16195","DZA65_RS17400","HGI48_RS16305","HER17_RS05095"
"group_00389","WP_013318693.1","WP_192988926.1","WP_024109013.1","WP_029367417.1","DDA3937_RS14260","DZA65_RS14910","HGI48_RS14235","HER17_RS07215"
"group_00390","WP_013318372.1","WP_192988753.1","WP_099327180.1","WP_010309201.1","DDA3937_RS12825","DZA65_RS13360","HGI48_RS12895","HER17_RS11975"
"group_00391","WP_013319323.1","WP_192989346.1","WP_024107158.1","WP_010304732.1","DDA3937_RS17355","DZA65_RS18490","HGI48_RS17400","HER17_RS14355"
"group_00392","WP_013319263.1","WP_192989304.1","WP_024107104.1","WP_010305090.1","DDA3937_RS17065","DZA65_RS18190","HGI48_RS17115","HER17_RS04070"
"group_00393","WP_013319186.1","WP_192989258.1","WP_024107039.1","WP_010306983.1","DDA3937_RS16670","DZA65_RS17830","HGI48_RS16745","HER17_RS04530"
"group_00394","WP_013316215.1","WP_024104439.1","WP_024104439.1","WP_010295458.1","DDA3937_RS02520","DZA65_RS02570","HGI48_RS02465","HER17_RS02550"
"group_00395","WP_013316888.1","WP_192990631.1","WP_024105008.1","WP_010303052.1","DDA3937_RS05810","DZA65_RS06185","HGI48_RS05860","HER17_RS15675"
"group_00396","WP_013317907.1","WP_192991283.1","WP_024105907.1","WP_010296118.1","DDA3937_RS10585","DZA65_RS11065","HGI48_RS10585","HER17_RS10820"
"group_00397","WP_013319947.1","WP_192989948.1","WP_024109322.1","WP_010300715.1","DDA3937_RS20570","DZA65_RS00700","HGI48_RS00645","HER17_RS20870"
"group_00398","WP_013317735.1","WP_192991166.1","WP_024105725.1","WP_010305310.1","DDA3937_RS09760","DZA65_RS10085","HGI48_RS09775","HER17_RS12195"
"group_00399","WP_013318283.1","WP_192991489.1","WP_024106250.1","WP_180890181.1","DDA3937_RS12390","DZA65_RS12910","HGI48_RS12460","HER17_RS09575"
"group_00400","WP_193345747.1","WP_192991567.1","WP_024109276.1","WP_039541723.1","DDA3937_RS19750","DZA65_RS20935","HGI48_RS19860","HER17_RS01480"
"group_00401","WP_013318770.1","WP_192988973.1","WP_024106653.1","WP_010298589.1","DDA3937_RS14620","DZA65_RS15510","HGI48_RS14570","HER17_RS06860"
"group_00402","WP_013319588.1","WP_192989499.1","WP_103415653.1","WP_010295452.1","DDA3937_RS18635","DZA65_RS19705","HGI48_RS18570","HER17_RS02560"
"group_00403","WP_013315950.1","WP_192990014.1","WP_024104198.1","WP_010301777.1","DDA3937_RS01220","DZA65_RS01260","HGI48_RS01215","HER17_RS20335"
"group_00404","WP_013316401.1","WP_192990326.1","WP_024104674.1","WP_010295745.1","DDA3937_RS03470","DZA65_RS03685","HGI48_RS03570","HER17_RS17640"
"group_00405","WP_033111912.1","WP_192988706.1","WP_024106251.1","WP_010295865.1","DDA3937_RS12395","DZA65_RS12915","HGI48_RS12465","HER17_RS09570"
"group_00406","WP_013317023.1","WP_192990710.1","WP_024105125.1","WP_103860242.1","DDA3937_RS06480","DZA65_RS06870","HGI48_RS06520","HER17_RS14905"
"group_00407","WP_033111724.1","WP_192990929.1","WP_024105458.1","WP_010307417.1","DDA3937_RS07115","DZA65_RS08625","HGI48_RS08030","HER17_RS06510"
"group_00408","WP_013316978.1","WP_192990680.1","WP_024105084.1","WP_010298787.1","DDA3937_RS06230","DZA65_RS06620","HGI48_RS06275","HER17_RS15185"
"group_00409","WP_013316400.1","WP_192990325.1","WP_024108244.1","WP_010295677.1","DDA3937_RS03465","DZA65_RS03680","HGI48_RS03565","HER17_RS17750"
"group_00410","WP_013318884.1","WP_192989068.1","WP_024106745.1","WP_029368331.1","DDA3937_RS15140","DZA65_RS16035","HGI48_RS15215","HER17_RS06435"
"group_00411","WP_013319030.1","WP_161132980.1","WP_024109110.1","WP_010299506.1","DDA3937_RS15865","DZA65_RS17090","HGI48_RS16005","HER17_RS05655"
"group_00412","WP_013315890.1","WP_192989711.1","WP_103415860.1","WP_010299314.1","DDA3937_RS00890","DZA65_RS21530","HGI48_RS20485","HER17_RS00825"
"group_00413","WP_013320031.1","WP_192989903.1","WP_103415819.1","WP_010296589.1","DDA3937_RS20965","DZA65_RS00280","HGI48_RS00280","HER17_RS21115"
"group_00414","WP_033112012.1","WP_192989185.1","WP_024106935.1","WP_010308854.1","DDA3937_RS16000","DZA65_RS17205","HGI48_RS16120","HER17_RS05515"
"group_00415","WP_013316636.1","WP_192990465.1","WP_024104773.1","WP_010305892.1","DDA3937_RS04565","DZA65_RS04445","HGI48_RS04525","HER17_RS17085"
"group_00416","WP_013317610.1","WP_192991089.1","WP_024105618.1","WP_010294805.1","DDA3937_RS09175","DZA65_RS09520","HGI48_RS09215","HER17_RS12935"
"group_00417","WP_033111546.1","WP_192990097.1","WP_024104328.1","WP_010296926.1","DDA3937_RS01935","DZA65_RS01980","HGI48_RS01910","HER17_RS00060"
"group_00418","WP_013319481.1","WP_192989433.1","WP_024107292.1","WP_010298061.1","DDA3937_RS18115","DZA65_RS19200","HGI48_RS18055","HER17_RS03085"
"group_00419","WP_013317887.1","WP_192991269.1","WP_024105887.1","WP_010295195.1","DDA3937_RS10485","DZA65_RS10965","HGI48_RS10485","HER17_RS10915"
"group_00420","WP_013319668.1","WP_192989567.1","WP_024107487.1","WP_039531278.1","DDA3937_RS19030","DZA65_RS20230","HGI48_RS19110","HER17_RS02330"
"group_00421","WP_013319873.1","WP_192989693.1","WP_024109300.1","WP_010294667.1","DDA3937_RS20150","DZA65_RS21330","HGI48_RS20290","HER17_RS01080"
"group_00422","WP_013320027.1","WP_192989906.1","WP_024107820.1","WP_010296591.1","DDA3937_RS20950","DZA65_RS00295","HGI48_RS00300","HER17_RS21100"
"group_00423","WP_013316068.1","WP_192990074.1","WP_024104299.1","WP_029367824.1","DDA3937_RS01840","DZA65_RS01840","HGI48_RS01765","HER17_RS19655"
"group_00424","WP_013319790.1","WP_161132529.1","WP_024109275.1","WP_010299433.1","DDA3937_RS19720","DZA65_RS20905","HGI48_RS19815","HER17_RS01510"
"group_00425","WP_013318362.1","WP_192988747.1","WP_024108874.1","WP_010297791.1","DDA3937_RS12775","DZA65_RS13305","HGI48_RS12840","HER17_RS08925"
"group_00426","WP_013320022.1","WP_192989909.1","WP_024107815.1","WP_010300585.1","DDA3937_RS20925","DZA65_RS00320","HGI48_RS00320","HER17_RS21075"
"group_00427","WP_013318732.1","WP_024106619.1","WP_024106619.1","WP_010285044.1","DDA3937_RS14435","DZA65_RS15335","HGI48_RS14405","HER17_RS07020"
"group_00428","WP_013319333.1","WP_192989351.1","WP_024109183.1","WP_180890101.1","DDA3937_RS17405","DZA65_RS18530","HGI48_RS17435","HER17_RS03740"
"group_00429","WP_033112404.1","WP_192989295.1","WP_024107091.1","WP_010309927.1","DDA3937_RS16985","DZA65_RS18125","HGI48_RS17050","HER17_RS04170"
"group_00430","WP_013316455.1","WP_192990353.1","WP_024104711.1","WP_010308447.1","DDA3937_RS03710","DZA65_RS03875","HGI48_RS03750","HER17_RS14415"
"group_00431","WP_013317358.1","WP_192990891.1","WP_024105406.1","WP_010296909.1","DDA3937_RS08030","DZA65_RS08375","HGI48_RS07780","HER17_RS00090"
"group_00432","WP_013316279.1","WP_192990224.1","WP_024108203.1","WP_010298871.1","DDA3937_RS02835","DZA65_RS02980","HGI48_RS02810","HER17_RS18705"
"group_00433","WP_013316370.1","WP_192990310.1","WP_024108234.1","WP_010301844.1","DDA3937_RS03320","DZA65_RS03505","HGI48_RS03460","HER17_RS17870"
"group_00434","WP_013318698.1","WP_024106588.1","WP_024106588.1","WP_039484058.1","DDA3937_RS14280","DZA65_RS14930","HGI48_RS14255","HER17_RS07180"
"group_00435","WP_013316172.1","WP_192990071.1","WP_024104294.1","WP_010296202.1","DDA3937_RS02320","DZA65_RS01815","HGI48_RS01740","HER17_RS19250"
"group_00436","WP_013319879.1","WP_192989697.1","WP_024107676.1","WP_039508690.1","DDA3937_RS20180","DZA65_RS21365","HGI48_RS20325","HER17_RS01050"
"group_00437","WP_033112158.1","WP_192989880.1","WP_024109358.1","WP_010296556.1","DDA3937_RS21115","DZA65_RS00165","HGI48_RS00145","HER17_RS21195"
"group_00438","WP_013316259.1","WP_161132936.1","WP_024104486.1","WP_010282899.1","DDA3937_RS02735","DZA65_RS02865","HGI48_RS02710","HER17_RS18820"
"group_00439","WP_013317148.1","WP_192990924.1","WP_024105451.1","WP_010303132.1","DDA3937_RS07065","DZA65_RS08590","HGI48_RS07995","HER17_RS04890"
"group_00440","WP_033111784.1","WP_192991022.1","WP_024105522.1","WP_180890146.1","DDA3937_RS08595","DZA65_RS09030","HGI48_RS08735","HER17_RS06560"
"group_00441","WP_013317812.1","WP_192991220.1","WP_024105822.1","WP_010302661.1","DDA3937_RS10135","DZA65_RS10580","HGI48_RS10165","HER17_RS11780"
"group_00442","WP_013317319.1","WP_192991170.1","WP_024108726.1","WP_010305288.1","DDA3937_RS07840","DZA65_RS10115","HGI48_RS09805","HER17_RS12165"
"group_00443","WP_013318413.1","WP_109104996.1","WP_024106360.1","WP_010302205.1","DDA3937_RS13005","DZA65_RS13535","HGI48_RS13070","HER17_RS10040"
"group_00444","WP_013317065.1","WP_192990735.1","WP_024105168.1","WP_010296756.1","DDA3937_RS06705","DZA65_RS07075","HGI48_RS06720","HER17_RS14620"
"group_00445","WP_013316104.1","WP_192990103.1","WP_024104345.1","WP_010284628.1","DDA3937_RS01995","DZA65_RS02060","HGI48_RS01955","HER17_RS19450"
"group_00446","WP_013318887.1","WP_192989071.1","WP_024106748.1","WP_010300960.1","DDA3937_RS15155","DZA65_RS16050","HGI48_RS15230","HER17_RS06420"
"group_00447","WP_033111608.1","WP_192990349.1","WP_024108259.1","WP_039468242.1","DDA3937_RS03670","DZA65_RS03855","HGI48_RS03730","HER17_RS14440"
"group_00448","WP_013316630.1","WP_192990459.1","WP_024108312.1","WP_010305864.1","DDA3937_RS04535","DZA65_RS04415","HGI48_RS04495","HER17_RS17125"
"group_00449","WP_013317910.1","WP_024108767.1","WP_024105910.1","WP_010296112.1","DDA3937_RS10600","DZA65_RS11080","HGI48_RS10600","HER17_RS10805"
"group_00450","WP_013318166.1","WP_192988620.1","WP_024106144.1","WP_010300866.1","DDA3937_RS11835","DZA65_RS12410","HGI48_RS11865","HER17_RS09875"
"group_00451","WP_033112005.1","WP_192991536.1","WP_024106886.1","WP_010302481.1","DDA3937_RS15700","DZA65_RS16865","HGI48_RS15785","HER17_RS05850"
"group_00452","WP_033111822.1","WP_192991135.1","WP_035044645.1","WP_010306407.1","DDA3937_RS09530","DZA65_RS09855","HGI48_RS09545","HER17_RS12435"
"group_00453","WP_013317919.1","WP_192991290.1","WP_024105917.1","WP_010296085.1","DDA3937_RS10645","DZA65_RS11115","HGI48_RS10645","HER17_RS10765"
"group_00454","WP_013319206.1","WP_161143057.1","WP_024107056.1","WP_010305370.1","DDA3937_RS16765","DZA65_RS17910","HGI48_RS16835","HER17_RS04460"
"group_00455","WP_013317008.1","WP_192990701.1","WP_024105111.1","WP_010299157.1","DDA3937_RS06405","DZA65_RS06795","HGI48_RS06450","HER17_RS14995"
"group_00456","WP_013316418.1","WP_192990333.1","WP_024104687.1","WP_010295767.1","DDA3937_RS03540","DZA65_RS03750","HGI48_RS03630","HER17_RS17600"
"group_00457","WP_013316629.1","WP_192990458.1","WP_024108311.1","WP_010305859.1","DDA3937_RS04530","DZA65_RS04410","HGI48_RS04490","HER17_RS17130"
"group_00458","WP_013320157.1","WP_024110353.1","WP_024109390.1","WP_005976551.1","DDA3937_RS21570","DZA65_RS22395","HGI48_RS21415","HER17_RS21635"
"group_00459","WP_013316809.1","WP_192990592.1","WP_024108438.1","WP_010298511.1","DDA3937_RS05400","DZA65_RS05785","HGI48_RS05460","HER17_RS16065"
"group_00460","WP_042318526.1","WP_192989266.1","WP_024107046.1","WP_010308539.1","DDA3937_RS16705","DZA65_RS17865","HGI48_RS16790","HER17_RS17780"
"group_00461","WP_013318351.1","WP_192988742.1","WP_024106307.1","WP_039532164.1","DDA3937_RS12720","DZA65_RS13250","HGI48_RS12785","HER17_RS08980"
"group_00462","WP_013318399.1","WP_192988771.1","WP_024106348.1","WP_010297758.1","DDA3937_RS12935","DZA65_RS13470","HGI48_RS13010","HER17_RS08850"
"group_00463","WP_013316277.1","WP_192990222.1","WP_024104504.1","WP_010298868.1","DDA3937_RS02825","DZA65_RS02965","HGI48_RS02800","HER17_RS18715"
"group_00464","WP_013316278.1","WP_192990223.1","WP_024104505.1","WP_010298870.1","DDA3937_RS02830","DZA65_RS02975","HGI48_RS02805","HER17_RS18710"
"group_00465","WP_033111719.1","WP_192990761.1","WP_024105207.1","WP_010302103.1","DDA3937_RS06940","DZA65_RS07265","HGI48_RS06920","HER17_RS14005"
"group_00466","WP_033111583.1","WP_192990230.1","WP_081634295.1","WP_010307034.1","DDA3937_RS02870","DZA65_RS03020","HGI48_RS02845","HER17_RS14250"
"group_00467","WP_013318261.1","WP_192988694.1","WP_024106232.1","WP_010295901.1","DDA3937_RS12290","DZA65_RS12820","HGI48_RS12380","HER17_RS09640"
